exrave chart file v1
NormalNote beat:244.5 face:2 key:1
NormalNote beat:245.5 face:3 key:1
NormalNote beat:245.5 face:2 key:1
NormalNote beat:246.5 face:3 key:1
NormalNote beat:246.5 face:2 key:1
NormalNote beat:245.25 face:1 key:2
NormalNote beat:246.25 face:4 key:1
LongNote beat:248 face:4 key:1 end:256
LongNote beat:248 face:1 key:2 end:256
SlideNote beat:249 face:2 pos:-2.789917
SlideNote beat:249.125 face:2 pos:-2.70345
SlideNote beat:249.25 face:2 pos:-2.591763
SlideNote beat:249.375 face:2 pos:-2.460252
SlideNote beat:249.5 face:2 pos:-2.378856
SlideNote beat:249.625 face:2 pos:-2.272301
SlideNote beat:249.75 face:2 pos:-2.169155
SlideNote beat:249.875 face:2 pos:-2.041668
SlideNote beat:250 face:2 pos:-1.901641
SlideNote beat:250.125 face:2 pos:-1.775149
SlideNote beat:250.25 face:2 pos:-1.546015
SlideNote beat:250.375 face:2 pos:-1.333334
SlideNote beat:250.5 face:2 pos:-1.105265
SlideNote beat:250.625 face:2 pos:-0.8671325
SlideNote beat:250.75 face:2 pos:-0.5714297
SlideNote beat:250.875 face:2 pos:-0.2388061
SlideNote beat:251 face:2 pos:0.06349039
SlideNote beat:251.125 face:2 pos:0.3934416
SlideNote beat:251.25 face:2 pos:0.70588
SlideNote beat:251.375 face:2 pos:1.194804
SlideNote beat:251.5 face:2 pos:1.714285
SlideNote beat:251.625 face:2 pos:2.234481
SlideNote beat:251.75 face:2 pos:2.814814
SlideNote beat:249 face:3 pos:2.789917
SlideNote beat:249.125 face:3 pos:2.70345
SlideNote beat:249.25 face:3 pos:2.591763
SlideNote beat:249.375 face:3 pos:2.460252
SlideNote beat:249.5 face:3 pos:2.378856
SlideNote beat:249.625 face:3 pos:2.272301
SlideNote beat:249.75 face:3 pos:2.169155
SlideNote beat:249.875 face:3 pos:2.041668
SlideNote beat:250 face:3 pos:1.901641
SlideNote beat:250.125 face:3 pos:1.775149
SlideNote beat:250.25 face:3 pos:1.546015
SlideNote beat:250.375 face:3 pos:1.333334
SlideNote beat:250.5 face:3 pos:1.105265
SlideNote beat:250.625 face:3 pos:0.867132
SlideNote beat:250.75 face:3 pos:0.57143
SlideNote beat:250.875 face:3 pos:0.238806
SlideNote beat:251 face:3 pos:-0.06349
SlideNote beat:251.125 face:3 pos:-0.393442
SlideNote beat:251.25 face:3 pos:-0.70588
SlideNote beat:251.375 face:3 pos:-1.194804
SlideNote beat:251.5 face:3 pos:-1.714285
SlideNote beat:251.625 face:3 pos:-2.234481
SlideNote beat:251.75 face:3 pos:-2.814814
NormalNote beat:256 face:2 key:2
NormalNote beat:256.5 face:2 key:2
NormalNote beat:257 face:2 key:2
NormalNote beat:257.5 face:2 key:2
NormalNote beat:258 face:2 key:2
NormalNote beat:258.5 face:2 key:1
NormalNote beat:259 face:2 key:2
NormalNote beat:259.5 face:2 key:1
NormalNote beat:262 face:3 key:2
NormalNote beat:262.5 face:2 key:1
NormalNote beat:263 face:3 key:2
NormalNote beat:263.5 face:3 key:1
NormalNote beat:261.75 face:3 key:1
LongNote beat:256 face:3 key:1 end:260
LongNote beat:260 face:2 key:2 end:262
NormalNote beat:262.75 face:2 key:2
NormalNote beat:257.75 face:2 key:1
NormalNote beat:264 face:3 key:1
NormalNote beat:264.5 face:3 key:2
NormalNote beat:265 face:3 key:1
NormalNote beat:265.5 face:3 key:2
LongNote beat:264 face:4 key:2 end:268
NormalNote beat:266.5 face:2 key:1
NormalNote beat:266 face:2 key:2
NormalNote beat:267 face:2 key:2
LongNote beat:268 face:3 key:1 end:270
NormalNote beat:269 face:2 key:2
NormalNote beat:268.75 face:2 key:1
NormalNote beat:269.75 face:2 key:1
NormalNote beat:270 face:2 key:2
NormalNote beat:271.5 face:2 key:1
NormalNote beat:120.5 face:1 key:2
NormalNote beat:120.5 face:4 key:1
NormalNote beat:121.5 face:4 key:1
NormalNote beat:121.5 face:1 key:2
NormalNote beat:123.5 face:1 key:2
NormalNote beat:124.5 face:2 key:1
NormalNote beat:125.5 face:3 key:1
NormalNote beat:126.5 face:2 key:2
SlideNote beat:128.5 face:2 pos:-1.030305
SlideNote beat:128.625 face:2 pos:-1.834063
SlideNote beat:128.75 face:2 pos:-2.673172
SlideNote beat:129 face:3 pos:1.082353
SlideNote beat:129.125 face:3 pos:1.766234
SlideNote beat:129.25 face:3 pos:2.585033
SlideNote beat:129.5 face:2 pos:-1.096775
SlideNote beat:129.75 face:2 pos:-2.666667
SlideNote beat:129.625 face:2 pos:-2.03509
NormalNote beat:165 face:2 key:1
NormalNote beat:167 face:2 key:1
NormalNote beat:174 face:3 key:2
NormalNote beat:175 face:3 key:2
NormalNote beat:176 face:3 key:2
NormalNote beat:206 face:3 key:1
NormalNote beat:214 face:2 key:2
NormalNote beat:215 face:3 key:2
NormalNote beat:224 face:2 key:1
NormalNote beat:225 face:2 key:1
NormalNote beat:229 face:3 key:2
NormalNote beat:231 face:3 key:2
NormalNote beat:232 face:2 key:1
NormalNote beat:213 face:3 key:1
NormalNote beat:265.75 face:3 key:1
NormalNote beat:268.5 face:2 key:2
NormalNote beat:268 face:2 key:1
NormalNote beat:267 face:2 key:1
NormalNote beat:267.5 face:2 key:2
NormalNote beat:269.5 face:2 key:2
SlideNote beat:335 face:2 pos:-2.772727
SlideNote beat:335.125 face:2 pos:-2.541177
SlideNote beat:334.875 face:2 pos:-2.438097
NormalNote beat:371 face:4 key:2
NormalNote beat:371.5 face:3 key:2
NormalNote beat:329.5 face:3 key:2
NormalNote beat:331 face:3 key:1
NormalNote beat:353 face:2 key:1
NormalNote beat:353.6667 face:3 key:1
NormalNote beat:353.3333 face:2 key:2
NormalNote beat:356 face:2 key:1
NormalNote beat:385.5 face:3 key:2
NormalNote beat:386.5 face:2 key:2
NormalNote beat:387 face:3 key:1
NormalNote beat:387.5 face:2 key:2
NormalNote beat:390.5 face:2 key:2
NormalNote beat:391 face:3 key:1
NormalNote beat:391.5 face:3 key:2
NormalNote beat:389.5 face:2 key:1
NormalNote beat:395 face:2 key:2
NormalNote beat:392 face:3 key:2
NormalNote beat:393.5 face:3 key:1
NormalNote beat:396 face:2 key:1
NormalNote beat:398 face:2 key:2
NormalNote beat:400 face:2 key:2
NormalNote beat:400 face:3 key:2
NormalNote beat:273 face:3 key:2
LongNote beat:276 face:3 key:2 end:278
NormalNote beat:278 face:3 key:1
NormalNote beat:224.5 face:3 key:1
NormalNote beat:227 face:3 key:1
NormalNote beat:227.5 face:2 key:2
NormalNote beat:230 face:2 key:2
NormalNote beat:230.5 face:3 key:1
NormalNote beat:231.5 face:2 key:2
NormalNote beat:273.5 face:3 key:2
NormalNote beat:276.5 face:3 key:1
LongNote beat:273 face:2 key:1 end:276
NormalNote beat:273.75 face:3 key:1
NormalNote beat:274 face:2 key:2
NormalNote beat:274.5 face:3 key:1
NormalNote beat:275 face:3 key:2
NormalNote beat:275.5 face:3 key:1
NormalNote beat:277 face:2 key:2
NormalNote beat:277.5 face:2 key:1
NormalNote beat:277.75 face:2 key:2
NormalNote beat:278.5 face:2 key:2
LongNote beat:278 face:1 key:1 end:280
NormalNote beat:279 face:3 key:1
NormalNote beat:279.5 face:3 key:2
NormalNote beat:280 face:2 key:1
LongNote beat:280 face:3 key:1 end:284
LongNote beat:284 face:4 key:1 end:288
NormalNote beat:280.5 face:2 key:2
NormalNote beat:281 face:3 key:2
NormalNote beat:281.5 face:2 key:2
NormalNote beat:282 face:3 key:2
NormalNote beat:282.5 face:2 key:2
NormalNote beat:283 face:2 key:1
NormalNote beat:283.5 face:2 key:2
NormalNote beat:284 face:2 key:1
NormalNote beat:284.5 face:2 key:2
NormalNote beat:285 face:3 key:1
NormalNote beat:285.5 face:3 key:2
NormalNote beat:286 face:3 key:2
NormalNote beat:286.5 face:3 key:1
NormalNote beat:287 face:2 key:2
NormalNote beat:287.5 face:2 key:1
NormalNote beat:281.75 face:2 key:1
NormalNote beat:284.75 face:2 key:1
NormalNote beat:285.75 face:3 key:1
NormalNote beat:233 face:2 key:1
NormalNote beat:237 face:3 key:2
LongNote beat:289 face:3 key:2 end:292
NormalNote beat:289.5 face:2 key:1
NormalNote beat:290 face:2 key:2
NormalNote beat:290.5 face:2 key:2
NormalNote beat:291 face:2 key:1
NormalNote beat:291.5 face:2 key:2
NormalNote beat:292 face:3 key:1
NormalNote beat:289.75 face:2 key:1
NormalNote beat:289 face:2 key:1
NormalNote beat:291.75 face:2 key:1
NormalNote beat:292.5 face:3 key:2
NormalNote beat:293 face:3 key:1
NormalNote beat:293.5 face:3 key:1
NormalNote beat:293.75 face:3 key:2
NormalNote beat:294 face:4 key:1
NormalNote beat:294.25 face:3 key:2
NormalNote beat:294.5 face:3 key:1
NormalNote beat:295 face:3 key:2
NormalNote beat:295.5 face:3 key:1
NormalNote beat:296 face:2 key:2
NormalNote beat:296.5 face:2 key:2
NormalNote beat:297 face:2 key:2
NormalNote beat:297.5 face:2 key:2
NormalNote beat:297.75 face:1 key:2
NormalNote beat:298 face:3 key:2
NormalNote beat:299 face:3 key:2
NormalNote beat:299.25 face:3 key:1
NormalNote beat:299.5 face:2 key:2
NormalNote beat:299.75 face:2 key:1
LongNote beat:292 face:2 key:2 end:294
LongNote beat:294 face:2 key:1 end:296
LongNote beat:296 face:4 key:2 end:300
NormalNote beat:298.5 face:2 key:2
NormalNote beat:300 face:3 key:2
NormalNote beat:300.5 face:3 key:1
NormalNote beat:301.5 face:3 key:1
NormalNote beat:301 face:2 key:1
LongNote beat:300 face:2 key:2 end:302
LongNote beat:302 face:1 key:2 end:304
NormalNote beat:302 face:3 key:1
NormalNote beat:302.25 face:3 key:2
NormalNote beat:302.75 face:3 key:2
NormalNote beat:303 face:4 key:1
NormalNote beat:303.5 face:3 key:1
NormalNote beat:303.5 face:2 key:2
NormalNote beat:304 face:3 key:2
NormalNote beat:304.5 face:3 key:1
NormalNote beat:305 face:2 key:2
NormalNote beat:305 face:2 key:1
NormalNote beat:305.5 face:3 key:2
NormalNote beat:306 face:3 key:1
NormalNote beat:306.5 face:2 key:2
NormalNote beat:306.5 face:2 key:1
NormalNote beat:307 face:3 key:2
NormalNote beat:307.5 face:3 key:1
NormalNote beat:308 face:2 key:2
NormalNote beat:308.5 face:2 key:1
NormalNote beat:309 face:1 key:2
NormalNote beat:309 face:1 key:1
NormalNote beat:309.5 face:2 key:2
NormalNote beat:310 face:2 key:1
NormalNote beat:310.5 face:1 key:1
NormalNote beat:310.5 face:1 key:2
NormalNote beat:311 face:2 key:2
NormalNote beat:311.5 face:2 key:1
NormalNote beat:311.5 face:1 key:2
NormalNote beat:307.5 face:2 key:2
NormalNote beat:312 face:1 key:1
NormalNote beat:312.5 face:4 key:2
NormalNote beat:313 face:4 key:1
NormalNote beat:313 face:1 key:2
NormalNote beat:313.5 face:4 key:2
NormalNote beat:314 face:1 key:1
NormalNote beat:314.5 face:4 key:1
NormalNote beat:314.5 face:1 key:2
NormalNote beat:315 face:3 key:2
NormalNote beat:315 face:2 key:1
NormalNote beat:315.5 face:3 key:2
NormalNote beat:315.5 face:3 key:1
NormalNote beat:315.5 face:2 key:2
NormalNote beat:315.5 face:2 key:1
NormalNote beat:316 face:3 key:1
NormalNote beat:316 face:2 key:2
NormalNote beat:316.5 face:3 key:2
NormalNote beat:316.5 face:2 key:1
NormalNote beat:317 face:1 key:2
NormalNote beat:317 face:4 key:1
NormalNote beat:317.5 face:3 key:1
NormalNote beat:317.5 face:2 key:2
NormalNote beat:318 face:3 key:2
NormalNote beat:318 face:2 key:1
NormalNote beat:318.5 face:4 key:1
NormalNote beat:318.5 face:1 key:2
NormalNote beat:319 face:3 key:1
NormalNote beat:319 face:3 key:2
NormalNote beat:319 face:2 key:2
NormalNote beat:319 face:2 key:1
NormalNote beat:319.5 face:3 key:1
NormalNote beat:319.5 face:4 key:1
NormalNote beat:319.5 face:2 key:2
NormalNote beat:319.5 face:1 key:2
NormalNote beat:325.5 face:2 key:1
NormalNote beat:327 face:2 key:2
NormalNote beat:326.5 face:2 key:1
NormalNote beat:324 face:3 key:2
NormalNote beat:326.5 face:3 key:2
NormalNote beat:327 face:3 key:1
NormalNote beat:208 face:2 key:2
NormalNote beat:209.5 face:2 key:2
NormalNote beat:211 face:2 key:1
NormalNote beat:212 face:2 key:2
NormalNote beat:216 face:4 key:1
NormalNote beat:217 face:2 key:1
NormalNote beat:79.25 face:3 key:1
NormalNote beat:79.5 face:2 key:2
NormalNote beat:79.75 face:2 key:1
NormalNote beat:80 face:2 key:2
SlideNote beat:320.5 face:2 pos:0.142857
SlideNote beat:321 face:2 pos:0.1760999
SlideNote beat:320.75 face:2 pos:0.1709384
SlideNote beat:321.5 face:2 pos:0.2222195
SlideNote beat:322.5 face:2 pos:0.1599972
SlideNote beat:323.5 face:2 pos:0.5041991
SlideNote beat:322.75 face:2 pos:0.2806997
SlideNote beat:321.75 face:2 pos:0.2416098
SlideNote beat:324.25 face:3 pos:-0.2694299
SlideNote beat:324.5 face:3 pos:-0.3157899
NormalNote beat:320 face:2 key:1
SlideNote beat:325.75 face:2 pos:-0.8695657
SlideNote beat:326 face:2 pos:2.255638
SlideNote beat:326.75 face:2 pos:0.2314034
SlideNote beat:326.75 face:3 pos:-0.451883
SlideNote beat:322 face:2 pos:-2.148763
SlideNote beat:323 face:2 pos:2.690908
SlideNote beat:325 face:3 pos:1.483145
NormalNote beat:327.5 face:3 key:2
NormalNote beat:327.5 face:2 key:1
NormalNote beat:328 face:3 key:1
NormalNote beat:328.5 face:3 key:2
NormalNote beat:329 face:3 key:1
NormalNote beat:330 face:3 key:1
NormalNote beat:330.5 face:3 key:2
NormalNote beat:328 face:2 key:1
NormalNote beat:328.5 face:1 key:2
NormalNote beat:329 face:1 key:2
NormalNote beat:329.5 face:1 key:2
NormalNote beat:329.75 face:2 key:1
NormalNote beat:330 face:2 key:2
NormalNote beat:330.5 face:2 key:1
NormalNote beat:331 face:1 key:2
NormalNote beat:331.5 face:1 key:1
NormalNote beat:333.5 face:2 key:2
NormalNote beat:333 face:2 key:1
NormalNote beat:332.5 face:2 key:2
NormalNote beat:332 face:2 key:1
NormalNote beat:331.5 face:3 key:2
NormalNote beat:332 face:4 key:1
NormalNote beat:332.5 face:3 key:2
NormalNote beat:333 face:3 key:1
NormalNote beat:333.5 face:3 key:2
NormalNote beat:333.75 face:4 key:1
NormalNote beat:334 face:4 key:2
NormalNote beat:334.5 face:4 key:1
NormalNote beat:335 face:4 key:2
NormalNote beat:337 face:3 key:1
NormalNote beat:337 face:2 key:1
NormalNote beat:337.5 face:2 key:2
NormalNote beat:337.75 face:2 key:1
NormalNote beat:338 face:3 key:1
NormalNote beat:338 face:3 key:2
NormalNote beat:338.5 face:3 key:1
NormalNote beat:338.5 face:2 key:2
NormalNote beat:339 face:3 key:2
NormalNote beat:339 face:3 key:1
NormalNote beat:339.5 face:3 key:1
NormalNote beat:339.5 face:2 key:2
NormalNote beat:340 face:3 key:2
NormalNote beat:340.5 face:3 key:1
NormalNote beat:341 face:2 key:2
NormalNote beat:341.5 face:3 key:1
NormalNote beat:341.75 face:3 key:2
NormalNote beat:342 face:2 key:1
NormalNote beat:342.5 face:3 key:1
NormalNote beat:342.75 face:3 key:1
NormalNote beat:343 face:2 key:1
NormalNote beat:343.5 face:1 key:2
NormalNote beat:344 face:3 key:1
NormalNote beat:344.5 face:3 key:1
NormalNote beat:345 face:3 key:2
NormalNote beat:345.5 face:3 key:2
NormalNote beat:345.75 face:3 key:1
NormalNote beat:346 face:2 key:2
NormalNote beat:346 face:2 key:1
NormalNote beat:346.5 face:2 key:2
NormalNote beat:346.5 face:3 key:1
NormalNote beat:347 face:2 key:2
NormalNote beat:347 face:2 key:1
NormalNote beat:348 face:3 key:2
NormalNote beat:348.5 face:3 key:1
NormalNote beat:348 face:2 key:1
NormalNote beat:348.5 face:2 key:1
NormalNote beat:348.75 face:2 key:2
NormalNote beat:349 face:2 key:1
NormalNote beat:349 face:3 key:1
NormalNote beat:349.5 face:3 key:2
NormalNote beat:349.5 face:2 key:2
NormalNote beat:349.75 face:3 key:1
NormalNote beat:350 face:3 key:2
NormalNote beat:350 face:2 key:2
NormalNote beat:347.5 face:3 key:1
NormalNote beat:347.5 face:2 key:2
NormalNote beat:350.5 face:3 key:1
NormalNote beat:351 face:2 key:2
NormalNote beat:351.5 face:2 key:1
NormalNote beat:354 face:2 key:2
NormalNote beat:354.5 face:3 key:1
NormalNote beat:355 face:3 key:2
NormalNote beat:355.25 face:2 key:1
NormalNote beat:355.5 face:3 key:1
NormalNote beat:355.75 face:2 key:2
NormalNote beat:356 face:3 key:2
NormalNote beat:356.5 face:3 key:1
NormalNote beat:357 face:3 key:1
NormalNote beat:357 face:2 key:2
NormalNote beat:357.5 face:2 key:1
NormalNote beat:357.75 face:3 key:2
NormalNote beat:358 face:2 key:1
NormalNote beat:358.25 face:3 key:2
NormalNote beat:358.5 face:2 key:1
SlideNote beat:357.5 face:2 pos:-1.195877
SlideNote beat:357.75 face:2 pos:-2.274513
SlideNote beat:358 face:2 pos:-1.205241
SlideNote beat:358.25 face:2 pos:-2.298414
SlideNote beat:358.5 face:2 pos:-1.2028
SlideNote beat:357.75 face:3 pos:2.232558
SlideNote beat:357.5 face:3 pos:1.274336
SlideNote beat:358 face:3 pos:1.302681
SlideNote beat:358.25 face:3 pos:2.25
SlideNote beat:358.5 face:3 pos:1.307317
SlideNote beat:333.75 face:2 pos:-0.1904773
SlideNote beat:337.5 face:3 pos:0.2416111
SlideNote beat:337.75 face:3 pos:1.586207
SlideNote beat:341.5 face:2 pos:-0.9855074
SlideNote beat:341.75 face:2 pos:0.32258
NormalNote beat:359 face:3 key:1
NormalNote beat:359 face:2 key:2
NormalNote beat:359.5 face:3 key:2
NormalNote beat:359.5 face:2 key:1
NormalNote beat:360 face:4 key:1
NormalNote beat:360 face:1 key:2
NormalNote beat:360.5 face:4 key:2
NormalNote beat:361 face:4 key:1
NormalNote beat:361 face:1 key:2
NormalNote beat:361.5 face:1 key:1
NormalNote beat:362 face:4 key:1
NormalNote beat:362 face:1 key:2
NormalNote beat:362.5 face:4 key:2
NormalNote beat:362.5 face:1 key:1
NormalNote beat:363 face:4 key:2
NormalNote beat:363.25 face:1 key:1
NormalNote beat:363.5 face:4 key:2
NormalNote beat:363.75 face:1 key:1
NormalNote beat:364 face:4 key:1
NormalNote beat:364 face:1 key:2
NormalNote beat:364.5 face:3 key:2
NormalNote beat:364.5 face:2 key:1
NormalNote beat:365 face:3 key:1
NormalNote beat:365 face:2 key:2
NormalNote beat:365.5 face:3 key:2
NormalNote beat:365.5 face:2 key:1
SlideNote beat:363 face:4 pos:-1.236365
SlideNote beat:363.25 face:4 pos:-2.666669
SlideNote beat:363.5 face:4 pos:-1.227274
SlideNote beat:363.75 face:4 pos:-2.671938
SlideNote beat:363 face:1 pos:1.222223
SlideNote beat:363.25 face:1 pos:2.688524
SlideNote beat:363.5 face:1 pos:1.22449
SlideNote beat:363.75 face:1 pos:2.697675
NormalNote beat:366 face:3 key:2
NormalNote beat:366 face:3 key:1
NormalNote beat:366.25 face:2 key:2
NormalNote beat:366.25 face:2 key:1
NormalNote beat:367 face:2 key:2
NormalNote beat:367 face:2 key:1
NormalNote beat:366.75 face:3 key:2
NormalNote beat:366.75 face:3 key:1
NormalNote beat:367.5 face:3 key:1
NormalNote beat:367.5 face:2 key:2
NormalNote beat:369 face:2 key:2
LongNote beat:368 face:2 key:1 end:369
NormalNote beat:369.5 face:2 key:2
NormalNote beat:369.5 face:3 key:1
NormalNote beat:370 face:3 key:1
NormalNote beat:370 face:3 key:2
NormalNote beat:370.5 face:3 key:2
NormalNote beat:370.5 face:4 key:1
NormalNote beat:371 face:4 key:1
NormalNote beat:371.5 face:4 key:1
LongNote beat:372 face:3 key:1 end:373
NormalNote beat:373 face:3 key:2
NormalNote beat:373.5 face:3 key:1
NormalNote beat:373.5 face:2 key:2
NormalNote beat:374 face:2 key:2
NormalNote beat:374 face:2 key:1
NormalNote beat:374.5 face:2 key:1
NormalNote beat:374.5 face:1 key:2
NormalNote beat:375 face:2 key:2
NormalNote beat:375 face:2 key:1
NormalNote beat:375.5 face:2 key:1
NormalNote beat:375.5 face:1 key:2
LongNote beat:376 face:2 key:2 end:377
LongNote beat:376 face:3 key:1 end:377
LongNote beat:380 face:4 key:1 end:384
LongNote beat:380 face:1 key:2 end:384
NormalNote beat:377 face:3 key:2
NormalNote beat:377.5 face:3 key:1
NormalNote beat:378 face:2 key:2
NormalNote beat:378.5 face:2 key:1
NormalNote beat:379 face:2 key:2
NormalNote beat:379.5 face:2 key:1
NormalNote beat:380 face:3 key:1
NormalNote beat:380.5 face:2 key:2
NormalNote beat:381 face:2 key:1
NormalNote beat:381.5 face:3 key:2
NormalNote beat:382 face:3 key:1
NormalNote beat:382.5 face:2 key:2
NormalNote beat:383 face:3 key:1
NormalNote beat:383.5 face:2 key:2
NormalNote beat:384 face:3 key:2
NormalNote beat:384 face:2 key:1
NormalNote beat:400.5 face:3 key:1
NormalNote beat:401 face:3 key:2
NormalNote beat:401.5 face:3 key:1
NormalNote beat:402 face:2 key:2
NormalNote beat:402.5 face:2 key:1
NormalNote beat:403 face:2 key:2
NormalNote beat:403.5 face:2 key:1
NormalNote beat:400.5 face:2 key:2
NormalNote beat:401 face:2 key:1
NormalNote beat:401.5 face:2 key:2
NormalNote beat:401.75 face:2 key:1
NormalNote beat:402 face:3 key:1
NormalNote beat:402.5 face:3 key:2
NormalNote beat:403 face:3 key:1
NormalNote beat:403.5 face:3 key:2
NormalNote beat:404 face:2 key:2
NormalNote beat:404.25 face:3 key:1
NormalNote beat:404.5 face:2 key:1
NormalNote beat:404.75 face:3 key:2
NormalNote beat:405 face:3 key:1
NormalNote beat:405.25 face:2 key:2
NormalNote beat:405.5 face:3 key:2
NormalNote beat:405.75 face:2 key:1
NormalNote beat:406 face:4 key:1
NormalNote beat:406.25 face:4 key:1
NormalNote beat:406.5 face:1 key:2
NormalNote beat:406.75 face:1 key:2
NormalNote beat:407 face:4 key:2
NormalNote beat:407.25 face:4 key:2
NormalNote beat:407.5 face:1 key:1
NormalNote beat:407.75 face:1 key:1
NormalNote beat:408 face:4 key:1
NormalNote beat:408 face:3 key:2
NormalNote beat:408 face:1 key:2
NormalNote beat:408 face:2 key:1
