exrave chart file v1
NormalNote beat:317.5 face:2 key:2
NormalNote beat:318 face:3 key:2
NormalNote beat:318 face:2 key:1
NormalNote beat:318.5 face:4 key:1
NormalNote beat:318.5 face:1 key:2
NormalNote beat:319 face:3 key:1
NormalNote beat:319 face:3 key:2
NormalNote beat:319 face:2 key:2
NormalNote beat:319 face:2 key:1
NormalNote beat:319.5 face:3 key:1
NormalNote beat:319.5 face:4 key:1
NormalNote beat:319.5 face:2 key:2
NormalNote beat:319.5 face:1 key:2
NormalNote beat:325.5 face:2 key:1
NormalNote beat:327 face:2 key:2
NormalNote beat:326.5 face:2 key:1
NormalNote beat:324 face:3 key:2
NormalNote beat:326.5 face:3 key:2
NormalNote beat:327 face:3 key:1
NormalNote beat:79.25 face:3 key:1
NormalNote beat:79.5 face:2 key:2
NormalNote beat:79.75 face:2 key:1
NormalNote beat:80 face:2 key:2
SlideNote beat:320.5 face:2 pos:0.142857
SlideNote beat:321 face:2 pos:0.1760999
SlideNote beat:320.75 face:2 pos:0.1709384
SlideNote beat:321.5 face:2 pos:0.2222195
SlideNote beat:322.5 face:2 pos:0.1599972
SlideNote beat:323.5 face:2 pos:0.5041991
SlideNote beat:322.75 face:2 pos:0.2806997
SlideNote beat:321.75 face:2 pos:0.2416098
SlideNote beat:324.25 face:3 pos:-0.2694299
SlideNote beat:324.5 face:3 pos:-0.3157899
NormalNote beat:320 face:2 key:1
SlideNote beat:325.75 face:2 pos:-0.8695657
SlideNote beat:326 face:2 pos:2.255638
SlideNote beat:322 face:2 pos:-2.148763
SlideNote beat:323 face:2 pos:2.690908
SlideNote beat:325 face:3 pos:1.483145
NormalNote beat:327.5 face:3 key:2
NormalNote beat:327.5 face:2 key:1
NormalNote beat:328 face:3 key:1
NormalNote beat:328.5 face:3 key:2
NormalNote beat:329 face:3 key:1
NormalNote beat:330 face:3 key:1
NormalNote beat:330.5 face:3 key:2
NormalNote beat:328 face:2 key:1
NormalNote beat:329.75 face:2 key:1
NormalNote beat:330 face:2 key:2
NormalNote beat:330.5 face:2 key:1
NormalNote beat:331.5 face:1 key:1
NormalNote beat:333.5 face:2 key:2
NormalNote beat:333 face:2 key:1
NormalNote beat:332.5 face:2 key:2
NormalNote beat:332 face:4 key:1
NormalNote beat:332.5 face:3 key:2
NormalNote beat:333 face:3 key:1
NormalNote beat:333.5 face:3 key:2
NormalNote beat:337 face:3 key:1
NormalNote beat:337.5 face:2 key:2
NormalNote beat:337.75 face:2 key:1
NormalNote beat:338 face:3 key:1
NormalNote beat:338 face:3 key:2
NormalNote beat:338.5 face:3 key:1
NormalNote beat:338.5 face:2 key:2
NormalNote beat:339 face:3 key:2
NormalNote beat:339 face:3 key:1
NormalNote beat:339.5 face:3 key:1
NormalNote beat:339.5 face:2 key:2
NormalNote beat:340 face:3 key:2
NormalNote beat:340.5 face:3 key:1
NormalNote beat:341 face:2 key:2
NormalNote beat:341.5 face:3 key:1
NormalNote beat:341.75 face:3 key:2
NormalNote beat:342 face:2 key:1
NormalNote beat:342.5 face:3 key:1
NormalNote beat:343 face:2 key:1
NormalNote beat:343.5 face:1 key:2
NormalNote beat:344 face:3 key:1
NormalNote beat:344.5 face:3 key:1
NormalNote beat:345 face:3 key:2
NormalNote beat:345.5 face:3 key:2
NormalNote beat:345.75 face:3 key:1
NormalNote beat:346 face:2 key:2
NormalNote beat:346 face:2 key:1
NormalNote beat:346.5 face:2 key:2
NormalNote beat:346.5 face:3 key:1
NormalNote beat:347 face:2 key:2
NormalNote beat:347 face:2 key:1
NormalNote beat:348 face:3 key:2
NormalNote beat:348.5 face:3 key:1
NormalNote beat:348 face:2 key:1
NormalNote beat:348.5 face:2 key:1
NormalNote beat:348.75 face:2 key:2
NormalNote beat:349 face:2 key:1
NormalNote beat:349 face:3 key:1
NormalNote beat:349.5 face:3 key:2
NormalNote beat:349.5 face:2 key:2
NormalNote beat:349.75 face:3 key:1
NormalNote beat:350 face:3 key:2
NormalNote beat:350 face:2 key:2
NormalNote beat:347.5 face:3 key:1
NormalNote beat:347.5 face:2 key:2
NormalNote beat:350.5 face:3 key:1
NormalNote beat:351 face:2 key:2
NormalNote beat:351.5 face:2 key:1
NormalNote beat:355 face:3 key:2
NormalNote beat:355.5 face:3 key:1
NormalNote beat:355.75 face:2 key:2
NormalNote beat:356 face:3 key:2
NormalNote beat:356.5 face:3 key:1
NormalNote beat:357 face:3 key:1
NormalNote beat:357 face:2 key:2
NormalNote beat:357.5 face:2 key:1
NormalNote beat:357.75 face:3 key:2
NormalNote beat:358 face:2 key:1
NormalNote beat:358.25 face:3 key:2
NormalNote beat:358.5 face:2 key:1
NormalNote beat:359 face:3 key:1
NormalNote beat:359 face:2 key:2
NormalNote beat:359.5 face:3 key:2
NormalNote beat:359.5 face:2 key:1
NormalNote beat:360 face:4 key:1
NormalNote beat:360 face:1 key:2
NormalNote beat:360.5 face:4 key:2
NormalNote beat:361 face:4 key:1
NormalNote beat:361 face:1 key:2
NormalNote beat:361.5 face:1 key:1
NormalNote beat:362 face:4 key:1
NormalNote beat:362 face:1 key:2
NormalNote beat:362.5 face:4 key:2
NormalNote beat:362.5 face:1 key:1
NormalNote beat:363 face:4 key:2
NormalNote beat:363.25 face:1 key:1
NormalNote beat:363.5 face:4 key:2
NormalNote beat:363.75 face:1 key:1
NormalNote beat:364 face:4 key:1
NormalNote beat:364 face:1 key:2
NormalNote beat:364.5 face:3 key:2
NormalNote beat:364.5 face:2 key:1
NormalNote beat:365 face:3 key:1
NormalNote beat:365 face:2 key:2
NormalNote beat:365.5 face:3 key:2
NormalNote beat:365.5 face:2 key:1
NormalNote beat:366 face:3 key:2
NormalNote beat:366 face:3 key:1
NormalNote beat:366.25 face:2 key:2
NormalNote beat:366.25 face:2 key:1
NormalNote beat:367 face:2 key:2
NormalNote beat:367 face:2 key:1
NormalNote beat:366.75 face:3 key:2
NormalNote beat:366.75 face:3 key:1
NormalNote beat:367.5 face:3 key:1
NormalNote beat:367.5 face:2 key:2
NormalNote beat:369 face:2 key:2
LongNote beat:368 face:2 key:1 end:369
NormalNote beat:369.5 face:3 key:1
NormalNote beat:370 face:3 key:2
NormalNote beat:370.5 face:4 key:1
NormalNote beat:371.5 face:4 key:1
LongNote beat:372 face:3 key:1 end:373
NormalNote beat:373 face:3 key:2
NormalNote beat:373.5 face:3 key:1
NormalNote beat:374 face:2 key:2
NormalNote beat:374.5 face:2 key:1
NormalNote beat:375.5 face:2 key:1
LongNote beat:376 face:2 key:2 end:377
LongNote beat:376 face:3 key:1 end:377
NormalNote beat:377 face:3 key:2
NormalNote beat:377.5 face:3 key:1
NormalNote beat:378 face:2 key:2
NormalNote beat:378.5 face:2 key:1
NormalNote beat:379 face:2 key:2
NormalNote beat:379.5 face:2 key:1
NormalNote beat:384 face:2 key:1
NormalNote beat:400.5 face:3 key:1
NormalNote beat:401 face:3 key:2
NormalNote beat:401.5 face:3 key:1
NormalNote beat:402 face:2 key:2
NormalNote beat:402.5 face:2 key:1
NormalNote beat:403 face:2 key:2
NormalNote beat:403.5 face:2 key:1
NormalNote beat:400.5 face:2 key:2
NormalNote beat:401 face:2 key:1
NormalNote beat:401.5 face:2 key:2
NormalNote beat:401.75 face:2 key:1
NormalNote beat:402 face:3 key:1
NormalNote beat:402.5 face:3 key:2
NormalNote beat:403 face:3 key:1
NormalNote beat:403.5 face:3 key:2
NormalNote beat:404 face:2 key:2
NormalNote beat:404.25 face:3 key:1
NormalNote beat:404.5 face:2 key:1
NormalNote beat:404.75 face:3 key:2
NormalNote beat:405 face:3 key:1
NormalNote beat:405.25 face:2 key:2
NormalNote beat:405.5 face:3 key:2
NormalNote beat:405.75 face:2 key:1
NormalNote beat:406 face:4 key:1
NormalNote beat:408 face:4 key:1
NormalNote beat:408 face:1 key:2
NormalNote beat:62 face:2 key:2
NormalNote beat:71 face:3 key:1
NormalNote beat:74 face:2 key:1
NormalNote beat:108 face:1 key:2
NormalNote beat:109 face:2 key:2
NormalNote beat:110 face:3 key:2
NormalNote beat:111 face:4 key:1
NormalNote beat:124 face:3 key:1
NormalNote beat:125 face:2 key:2
NormalNote beat:126 face:3 key:2
NormalNote beat:127 face:2 key:1
NormalNote beat:128.5 face:2 key:2
NormalNote beat:129 face:3 key:1
NormalNote beat:129.5 face:2 key:2
NormalNote beat:128.5 face:2 key:1
NormalNote beat:129 face:3 key:2
NormalNote beat:134.5 face:2 key:1
NormalNote beat:135 face:1 key:1
SlideNote beat:140.5 face:3 pos:-1.794872
SlideNote beat:141.5 face:3 pos:-1.424658
SlideNote beat:142.5 face:2 pos:1.64417
SlideNote beat:143.5 face:2 pos:1.37566
NormalNote beat:154 face:2 key:2
NormalNote beat:154 face:2 key:1
NormalNote beat:155 face:3 key:2
NormalNote beat:155 face:2 key:2
NormalNote beat:163 face:3 key:1
NormalNote beat:180.5 face:2 key:1
NormalNote beat:181 face:2 key:1
NormalNote beat:182 face:3 key:1
NormalNote beat:182.5 face:3 key:2
NormalNote beat:183 face:3 key:2
NormalNote beat:184 face:3 key:2
NormalNote beat:184.5 face:4 key:1
LongNote beat:216 face:2 key:2 end:220
NormalNote beat:233 face:3 key:2
NormalNote beat:236 face:3 key:2
NormalNote beat:294 face:3 key:1
NormalNote beat:309 face:3 key:1
NormalNote beat:309 face:3 key:2
NormalNote beat:310.5 face:3 key:1
NormalNote beat:310.5 face:3 key:2
NormalNote beat:334.5 face:3 key:1
NormalNote beat:335 face:3 key:2
NormalNote beat:335.5 face:3 key:1
NormalNote beat:336 face:2 key:2
NormalNote beat:336 face:2 key:1
NormalNote beat:342.75 face:2 key:2
NormalNote beat:353.3333 face:2 key:2
NormalNote beat:353.6667 face:3 key:1
NormalNote beat:354 face:3 key:2
NormalNote beat:354.3333 face:3 key:1
NormalNote beat:354.6667 face:2 key:2
NormalNote beat:355 face:2 key:1
NormalNote beat:355.25 face:2 key:2
NormalNote beat:375 face:1 key:2
NormalNote beat:392 face:2 key:1
NormalNote beat:406.25 face:4 key:2
NormalNote beat:406.5 face:1 key:1
NormalNote beat:406.75 face:1 key:2
NormalNote beat:407 face:2 key:1
NormalNote beat:407.25 face:2 key:2
NormalNote beat:407.5 face:3 key:1
NormalNote beat:407.75 face:3 key:2
NormalNote beat:188 face:3 key:2
NormalNote beat:189 face:3 key:2
NormalNote beat:190 face:3 key:2
NormalNote beat:191 face:3 key:2
NormalNote beat:188.5 face:3 key:1
NormalNote beat:189.5 face:2 key:2
NormalNote beat:190.5 face:2 key:1
NormalNote beat:191.5 face:2 key:1
LongNote beat:206 face:3 key:1 end:208
LongNote beat:200 face:3 key:2 end:203.5
LongNote beat:204 face:3 key:2 end:206
NormalNote beat:244.5 face:3 key:2
NormalNote beat:245.25 face:3 key:1
NormalNote beat:245.5 face:2 key:2
NormalNote beat:246 face:3 key:1
NormalNote beat:246.25 face:2 key:2
NormalNote beat:246.5 face:2 key:1
NormalNote beat:247 face:3 key:1
NormalNote beat:247.25 face:2 key:2
NormalNote beat:247.5 face:2 key:1
NormalNote beat:268 face:3 key:1
NormalNote beat:256 face:3 key:1
NormalNote beat:257 face:3 key:1
NormalNote beat:258 face:3 key:2
NormalNote beat:259 face:3 key:2
NormalNote beat:260 face:2 key:2
NormalNote beat:261 face:2 key:1
NormalNote beat:262 face:2 key:2
NormalNote beat:272 face:3 key:1
SlideNote beat:272.25 face:3 pos:1.663717
SlideNote beat:272.125 face:3 pos:2.487395
SlideNote beat:272.375 face:3 pos:0.2772278
SlideNote beat:272.5 face:3 pos:-1.252526
SlideNote beat:272.625 face:3 pos:-1.967568
SlideNote beat:272.75 face:3 pos:-2.706587
LongNote beat:278 face:2 key:1 end:280
NormalNote beat:280 face:3 key:2
NormalNote beat:279.5 face:2 key:2
NormalNote beat:288 face:2 key:1
SlideNote beat:288.125 face:2 pos:2.761504
SlideNote beat:288.25 face:2 pos:1.653332
SlideNote beat:288.375 face:2 pos:0.2285697
SlideNote beat:288.5 face:2 pos:-1.125
SlideNote beat:288.625 face:2 pos:-2.109891
NormalNote beat:289.5 face:2 key:2
NormalNote beat:312 face:2 key:1
NormalNote beat:312 face:3 key:2
NormalNote beat:312.5 face:3 key:1
NormalNote beat:312.5 face:2 key:2
NormalNote beat:313 face:2 key:1
NormalNote beat:313 face:3 key:2
NormalNote beat:313.5 face:3 key:2
NormalNote beat:313.5 face:2 key:1
NormalNote beat:314 face:3 key:1
NormalNote beat:314 face:2 key:2
NormalNote beat:314.5 face:3 key:2
NormalNote beat:314.5 face:2 key:1
NormalNote beat:328.5 face:2 key:1
NormalNote beat:329 face:2 key:1
NormalNote beat:329.5 face:2 key:2
NormalNote beat:331.5 face:4 key:2
NormalNote beat:332 face:1 key:2
NormalNote beat:331 face:4 key:1
NormalNote beat:331 face:1 key:2
NormalNote beat:333.75 face:3 key:1
NormalNote beat:334 face:2 key:2
NormalNote beat:380 face:3 key:2
NormalNote beat:380.25 face:3 key:1
NormalNote beat:380.25 face:2 key:1
NormalNote beat:380.5 face:2 key:2
NormalNote beat:380.75 face:3 key:1
NormalNote beat:381 face:3 key:2
NormalNote beat:381.25 face:3 key:1
NormalNote beat:381 face:2 key:2
NormalNote beat:381.5 face:3 key:2
NormalNote beat:382.25 face:3 key:2
NormalNote beat:382 face:3 key:1
NormalNote beat:381.75 face:2 key:2
NormalNote beat:381.5 face:2 key:1
NormalNote beat:382.25 face:2 key:2
NormalNote beat:382.5 face:2 key:1
NormalNote beat:382.75 face:2 key:2
NormalNote beat:383 face:3 key:1
NormalNote beat:383.25 face:3 key:2
NormalNote beat:383.25 face:2 key:2
NormalNote beat:383.5 face:3 key:1
NormalNote beat:383.75 face:3 key:2
NormalNote beat:384 face:3 key:1
NormalNote beat:384.5 face:2 key:2
NormalNote beat:385 face:2 key:1
